鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯
"新竹市","房地(土地+建物)","新竹市新竹市延平路一段１１３巷２１之１號三樓","25.2","住","","","1131006","土地2建物1車位0","三層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","","66.2","3","2","1","有","無","8000000","120846","","0","0","","66.2","0","0","無"
"新竹市","土地","中興段170地號","123","工","","","1131023","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","7500000","60976","","0","0","","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市東大路二段１７２巷３１號７樓","54.35","住","","","1131008","土地1建物1車位0","七層","七層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0861030","148.65","3","2","2","有","有","11000000","73999","","0","0","","82","0","9.83","有"
"新竹市","建物","新竹市新竹市林森路１４１號","0","","","","1131012","土地0建物1車位0","全","一層","透天厝","其他","磚造","","20.25","1","1","1","有","無","975000","48148","","0","0","建物坐落地號：南門段四小段206地號；","20.25","0","0","無"
"新竹市","土地","朝山段632地號","263.83","住","","","1131019","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","23862738","90447","","0","0","","0","0","0","無"
"新竹市","土地","海埔段1414地號","1953.2","","特定農業區","農牧用地","1131021","土地5建物0車位0","","","其他","","","","0","0","0","0","無","無","9100000","4659","","0","0","親友、員工、共有人或其他特殊關係間之交易；未登記建物；農作物；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市香北路２２５巷８６號四樓之３","4.98","住","","","1131028","土地1建物1車位0","四層","八層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0940301","29.73","1","0","1","有","有","2650000","89136","","0","0","","17.5","1.56","0","有"
"新竹市","房地(土地+建物)","新竹市新竹市西大路５８２巷１５弄２７號２樓之１","3.88","商","","","1131001","土地1建物1車位0","二層","六層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0851105","23.9","1","1","1","有","有","2700000","112971","","0","0","陽臺外推；","14.01","0","4","有"
"新竹市","土地","西濱段443地號","88.7","住","","","1131029","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","5200000","58625","","0","0","買方負擔增值稅50000元其餘由賣方負擔?親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市新源街１０２號１２樓之２","26.59","住","","","1131002","土地1建物1車位0","十二層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0870410","130.46","3","2","2","有","有","16800000","128775","","0","0","陽臺外推；","78.23","0","11.59","有"
"新竹市","房地(土地+建物)","新竹市新竹市明湖路１０５０巷１４４號３樓","24","","山坡地保育區","丙種建築用地","1131009","土地3建物1車位0","三層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0831114","81.31","3","2","3","有","有","6500000","79941","","0","0","","38.21","0","5.6","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市埔頂一路１０１號等","1935.1","工","","","1131008","土地2建物13車位189","一層，二層","二十一層","住宅大樓(11層含以上有AE-)","商業用","鋼筋混凝土造","1090512","20133.35","0","0","0","無","有","2168880000","107726","坡道平面","0","0","其他；","6925.89","0","0","有"
"新竹市","土地","西濱段693地號","50.1","都市：其他:道路用地","","","1131022","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","2385630","47617","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市中華路四段７０５之４５號六樓","6.81","工","","","1131027","土地2建物1車位0","六層","六層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0960630","28.9","1","0","1","有","有","2150000","74394","","0","0","雨遮變更為陽台其他增建；","15.64","3","0","有"
"新竹市","土地","南華段515地號","115.33","住","","","1131013","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","16050000","139166","","0","0","","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市中華路三段８５號７樓之２","5.27","商","","","1131026","土地3建物1車位0","七層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0820817","52.75","2","1","1","有","有","6600000","125118","","0","0","陽臺外推；其他增建；","38.59","0.82","3.82","有"
"新竹市","車位","新竹市新竹市慈濟路１號、龍山東路６１號四樓等","0","","","","1131016","土地0建物1車位1","","","其他","","","","25","0","0","0","無","有","1800000","","坡道平面","25","1800000","建物坐落地號：光武段1075地號；僅車位交易；","0","0","0","有"
"新竹市","土地","虎林段975地號","998.31","","特定農業區","農牧用地","1131022","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","30000000","30051","","0","0","親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市中華路六段６４７巷１３６弄６４０號","89.56","","山坡地保育區","丙種建築用地","1131004","土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","1130611","149.5","3","2","3","有","有","12980000","86823","","0","0","","132.6","0","16.9","無"
"新竹市","房地(土地+建物)","新竹市新竹市光華東街８６號３樓","28.36","住","","","1131025","土地2建物1車位0","三層","七層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","","145.79","3","1","2","有","有","15000000","102888","","0","0","親友、員工、共有人或其他特殊關係間之交易；","92.14","2.5","15.19","有"
"新竹市","房地(土地+建物)","新竹市新竹市牛埔南路１６３號","325.89","工","","","1131028","土地5建物1車位0","全","四層","透天厝","","鐵架造及加強磚造","0630617","254.62","3","2","2","有","無","31545327","123892","","0","0","","254.62","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市祥園街８１號","98","住","","","1131005","土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0720808","172.8","3","2","2","有","無","16000000","92593","","0","0","","172.8","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市至街３１巷５號三樓之１","16.04","","山坡地保育區","丙種建築用地","1131007","土地2建物1車位0","三層","四層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","0870318","32.58","1","1","1","有","有","2150000","65991","","0","0","陽臺外推；","22.32","0","2.7","無"
"新竹市","土地","新興段1799-2地號","23.4","都市：其他:道路用地","","","1131008","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","1020000","43590","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市南大路６１７巷７號５樓","16.65","住","","","1131017","土地1建物1車位0","五層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","0800410","64.86","2","2","1","有","無","5300000","81714","","0","0","","51.03","0","8","無"
"新竹市","房地(土地+建物)","新竹市新竹市中清路５０號","78.95","住","","","1131001","土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0850920","215.62","6","2","5","有","無","18200000","84408","","0","0","其他增建；","177.76","21.06","16.8","無"
"新竹市","土地","香中段191地號","53.29","","","","1131008","土地3建物0車位0","","","其他","","","","0","0","0","0","無","無","700000","13136","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","東濱段612地號","8.28","都市：其他:道路用地","","","1131031","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","150240","18145","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","南湖段473-1地號","48.29","","山坡地保育區","農牧用地","1131030","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","2190000","45351","","0","0","","0","0","0","無"
"新竹市","車位","新竹市新竹市埔頂一路４６０號","1.66","住","","","1131028","土地1建物1車位1","一層","十五層","其他","管理員室","鋼筋混凝土造","1001001","33.16","0","0","0","無","有","1200000","","坡道平面","33.16","1200000","僅車位交易；","0","0","0","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市水田街１５０巷２０號５樓","29.7","住","","","1131022","土地1建物1車位1","五層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0831017","138.93","3","2","2","有","無","11500000","82775","坡道平面","0","0","其他增建；","83.28","0.9","13.47","有"
"新竹市","土地","水源段387地號","339.18","","特定農業區","農牧用地","1131014","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","12310000","36293","","0","0","","0","0","0","無"
"新竹市","土地","東橋段263地號","11.08","住","","","1131024","土地6建物0車位0","","","其他","","","","0","0","0","0","無","無","1350000","121841","","0","0","土地增值稅由買方負擔。","0","0","0","無"
"新竹市","土地","風空段93地號","22.29","都市：其他:保護區","","","1131024","土地9建物0車位0","","","其他","","","","0","0","0","0","無","無","250000","11216","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","土地","西濱段665地號","89.15","都市：其他:道路用地","","","1131008","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","3960000","44420","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市新莊街１８５巷３１號十二樓之３","10.11","住","","","1131013","土地1建物1車位1","十二層","十三層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0970418","71.97","1","1","1","有","有","11850000","164629","坡道平面","0","0","其他增建部分為增建氣密窗其他增建；","27.18","0","7.7","有"
