土地移轉總面積平方公尺,都市土地使用分區,交易年月,建物大於1,車位數,樓層比例,建物型態,是否透天,是否投資透天,主要用途,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km,mean_price_per_unit,high_price_decorated
7.32,住,11308,0,1,0.8,華廈,0,0,辦公用,0,15.5,56.4,0,2,1,152127.6596,8580000,坡道機械,600000,0,1,24.8031634,120.9553927,5.641709873,96260.3165,1
33.14,住,11307,0,1,0.8,華廈,0,0,住家用,0,0.1,97.75,0,2,0,108644.5013,10620000,其他,600000,0,1,24.7909637,120.9727076,3.517109332,110420.8408,0
39.04,住,11307,0,1,1,華廈,0,0,住家用,0,0.1,112.82,0,3,0,111239.142,12550000,其他,600000,0,1,24.7909637,120.9727076,3.517109332,110420.8408,0
43.95,住,11005,0,1,0.285714286,華廈,0,0,住家用,1,0,149.78,0,3,1,76712.51168,11490000,平面,600000,0,1,24.7893282,120.9738356,3.357679888,100870.5111,0
47.02,住,11005,0,1,0.857142857,華廈,0,0,住家用,1,0,159.39,0,3,1,81686.42951,13020000,平面,600000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
36.62,非,11001,0,2,0.5,大樓,0,0,住家用,1,0,186.46,0,3,1,81894.24005,15270000,平面,1200000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.42,非,11001,0,1,0.357142857,大樓,0,0,住家用,1,0,116.8,0,2,1,80821.91781,9440000,平面,610000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.28,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,119.56,0,2,1,82134.49314,9820000,平面,610000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.35,非,11001,0,1,0.357142857,大樓,0,0,住家用,1,0,119.76,0,2,1,78740.81496,9430000,平面,610000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.35,非,11001,0,1,0.5,大樓,0,0,住家用,1,0,119.76,0,2,1,80494.32198,9640000,平面,610000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.42,非,11001,0,1,0.428571429,大樓,0,0,住家用,1,0,119.92,0,2,1,79803.20213,9570000,平面,610000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.214285714,大樓,0,0,住家用,1,0,149.19,0,3,1,79093.77304,11800000,平面,610000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.142857143,大樓,0,0,住家用,1,0,149.99,0,3,1,84072.27148,12610000,平面,610000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
34.32,住,11005,0,1,0.428571429,華廈,0,0,住家用,1,0,124.33,0,2,1,77616.02188,9650000,平面,620000,0,1,24.7895521,120.9735292,3.393990735,100430.1778,0
24.35,非,11001,0,1,0.428571429,大樓,0,0,住家用,1,0,119.81,0,2,1,80460.72949,9640000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.42,非,11002,0,1,0.571428571,大樓,0,0,住家用,1,0,119.92,0,2,1,83805.87058,10050000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
34.35,住,11005,0,1,0.857142857,華廈,0,0,住家用,1,0,122.51,0,2,1,82115.74565,10060000,平面,630000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
34.35,住,11005,0,1,0.285714286,華廈,0,0,住家用,1,0,123.46,0,2,1,74842.05411,9240000,平面,630000,0,1,24.7894513,120.9736922,3.375185309,100430.1778,0
32.29,非,11001,0,1,0.857142857,大樓,0,0,住家用,1,0,147.36,0,3,1,86590.66232,12760000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11004,0,1,0.142857143,大樓,0,0,住家用,1,0,151.68,0,3,1,84190.40084,12770000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.214285714,大樓,0,0,住家用,1,0,152.29,0,3,1,80110.31584,12200000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,152.29,0,3,1,81751.92068,12450000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,152.47,0,3,1,83163.9011,12680000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.428571429,大樓,0,0,住家用,1,0,152.47,0,3,1,81852.16764,12480000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.285714286,大樓,0,0,住家用,1,0,152.6,0,3,1,79882.04456,12190000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.714285714,大樓,0,0,住家用,1,0,152.79,0,3,1,86131.29131,13160000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
47.02,住,11005,0,1,0.714285714,華廈,0,0,住家用,1,0,158.44,0,3,1,81355.71825,12890000,平面,630000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
36.62,非,11001,0,1,0.357142857,大樓,0,0,住家用,1,0,167.21,0,3,1,81693.67861,13660000,平面,630000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
37.22,非,11005,0,2,0.071428571,大樓,0,0,住家用,1,0,185.9,0,3,1,87789.13394,16320000,平面,1260000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11001,0,2,0.5,大樓,0,0,住家用,1,0,187.31,0,3,1,82643.74566,15480000,平面,1260000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11001,0,2,0.642857143,大樓,0,0,住家用,1,0,189.13,0,3,1,83170.30614,15730000,平面,1260000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11002,0,2,0.571428571,大樓,0,0,住家用,1,0,196.64,0,3,1,80197.31489,15770000,平面,1260000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
52.08,住,11005,0,2,1,華廈,0,0,住家用,1,0,206.89,0,3,1,87341.09913,18070000,平面,1270000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
53.65,住,11005,0,2,0.857142857,華廈,0,0,住家用,1,0,206.01,0,3,1,78588.41804,16190000,平面,1280000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
30.6,住,11307,0,1,0.6,華廈,0,0,住家用,0,0.1,91.24,0,2,0,125822.0079,11480000,其他,650000,0,1,24.7909637,120.9727076,3.517109332,110420.8408,0
39.04,住,11306,0,1,0.4,華廈,0,0,住家用,1,0,112.82,0,3,0,126484.6658,14270000,其他,650000,0,1,24.7909637,120.9727076,3.517109332,110420.8408,0
32.29,非,11001,0,1,1,大樓,0,0,住家用,1,0,149.5,0,3,1,83478.26087,12480000,平面,650000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
43.88,住,11005,0,1,1,華廈,0,0,住家用,1,0,149.59,0,3,1,81689.95254,12220000,平面,650000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
32.29,非,11001,0,1,0.5,大樓,0,0,住家用,1,0,150.35,0,3,1,83072.83006,12490000,平面,650000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.214285714,大樓,0,0,住家用,1,0,150.35,0,3,1,80678.41703,12130000,平面,650000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.214285714,大樓,0,0,住家用,1,0,150.35,0,3,1,80678.41703,12130000,平面,650000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
43.85,住,11005,0,1,0.428571429,華廈,0,0,住家用,1,0,151.42,0,3,1,79315.81033,12010000,平面,650000,0,1,24.7892593,120.9738955,3.349885868,100870.5111,0
32.29,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,152.29,0,3,1,83196.53293,12670000,平面,650000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11004,0,1,0.142857143,大樓,0,0,住家用,1,0,164.53,0,3,1,83936.06029,13810000,平面,650000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11001,0,2,0.428571429,大樓,0,0,住家用,1,0,187.31,0,3,1,82430.19593,15440000,平面,1300000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11001,0,2,0.571428571,大樓,0,0,住家用,1,0,189.13,0,3,1,84122.03246,15910000,平面,1300000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11001,0,2,0.714285714,大樓,0,0,住家用,1,0,189.13,0,3,1,84227.77983,15930000,平面,1300000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
34.32,住,11005,0,1,0.571428571,華廈,0,0,住家用,1,0,126.32,0,2,1,76076.63078,9610000,平面,670000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
32.82,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,161.01,0,3,1,78380.22483,12620000,平面,670000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.857142857,大樓,0,0,住家用,1,0,152.29,0,3,1,81554.9281,12420000,平面,680000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,157.69,0,3,1,79713.36166,12570000,平面,690000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
43.85,住,11005,0,1,0.285714286,華廈,0,0,住家用,1,0,158.72,0,3,1,71698.58871,11380000,平面,690000,0,1,24.7892593,120.9738955,3.349885868,100870.5111,0
32.82,非,11001,0,1,0.857142857,大樓,0,0,住家用,1,0,161.01,0,3,1,78069.68511,12570000,平面,690000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.89,非,11004,0,2,0.071428571,大樓,0,0,住家用,1,0,189.85,0,2,1,86489.33368,16420000,平面,1380000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
39.04,住,11307,0,1,0.6,華廈,0,0,住家用,0,0.1,112.82,0,3,0,113277.7876,12780000,其他,700000,0,1,24.7909637,120.9727076,3.517109332,110420.8408,0
45.6,非,11308,0,1,0.2,華廈,0,0,住家用,0,26,134.21,0,3,1,74510.09612,10000000,平面,700000,0,1,24.7676102,120.9789249,3.142375919,81594.99134,0
43.95,住,11005,0,1,0.857142857,華廈,0,0,住家用,1,0,165.32,0,3,1,77849.02008,12870000,平面,720000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
36.62,非,11001,0,2,0.857142857,大樓,0,0,住家用,1,0,207.74,0,3,1,76826.80273,15960000,平面,1440000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
31.53,非,11008,0,1,0.454545455,大樓,0,0,住家用,1,0,155.32,0,3,1,75199.58795,11680000,平面,730000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
38.63,非,11005,0,2,1,大樓,0,0,住家用,1,0,194.95,0,3,1,103821.4927,20240000,平面,1460000,0,1,24.822825,120.958609,6.614090137,89700.93734,1
31.53,非,11008,0,1,0.545454545,大樓,0,0,住家用,1,0,155.32,0,3,1,76551.63533,11890000,平面,750000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
31.53,非,11008,0,1,0.636363636,大樓,0,0,住家用,1,0,155.32,0,3,1,77066.701,11970000,平面,750000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
31.53,非,11008,0,1,0.727272727,大樓,0,0,住家用,1,0,155.32,0,3,1,77581.76668,12050000,平面,750000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
31.53,非,11008,0,1,0.909090909,大樓,0,0,住家用,1,0,155.32,0,3,1,78611.89802,12210000,平面,750000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
31.53,非,11008,0,1,1,大樓,0,0,住家用,1,0,157.59,0,3,1,76464.24265,12050000,平面,750000,0,1,24.819683,120.9587267,6.369979846,89291.1235,0
36.38,非,11008,0,1,0.727272727,大樓,0,0,住家用,1,0,173.45,0,3,1,79100.60536,13720000,平面,750000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.29,非,11001,0,1,0.785714286,大樓,0,0,住家用,1,0,163.63,0,3,1,79630.87453,13030000,平面,770000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,165.88,0,3,1,80238.72679,13310000,平面,770000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.21,非,11008,0,1,0.545454545,大樓,0,0,住家用,1,0,158.16,0,3,1,77389.98483,12240000,平面,780000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.21,非,11008,0,1,1,大樓,0,0,住家用,1,0,160.42,0,3,1,77297.09513,12400000,平面,780000,0,1,24.819683,120.9587267,6.369979846,89291.1235,0
32.21,非,11008,0,1,0.454545455,大樓,0,0,住家用,1,0,160.42,0,3,1,75302.33138,12080000,平面,780000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
36.38,非,11008,0,1,0.545454545,大樓,0,0,住家用,1,0,173.45,0,3,1,78466.41683,13610000,平面,780000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
36.38,非,11008,0,1,0.454545455,大樓,0,0,住家用,1,0,175.43,0,3,1,77124.77911,13530000,平面,780000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
36.38,非,11008,0,1,0.818181818,大樓,0,0,住家用,1,0,175.43,0,3,1,78948.86849,13850000,平面,780000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.21,非,11008,0,1,0.818181818,大樓,0,0,住家用,1,0,158.16,0,3,1,80741.02175,12770000,平面,790000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.82,非,11001,0,1,0.5,大樓,0,0,住家用,1,0,162.95,0,3,1,78428.96594,12780000,平面,790000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.21,非,11008,0,1,0.909090909,大樓,0,0,住家用,1,0,163.11,0,3,1,78781.19061,12850000,平面,790000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.89,非,11002,0,1,0.571428571,大樓,0,0,住家用,1,0,163.12,0,3,1,82761.15743,13500000,平面,790000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.77,住,11311,0,1,0.888888889,華廈,0,0,辦公用,0,10.8,103.98,0,2,1,187536.0646,19500000,坡道機械,800000,0,1,24.7832175,121.0196254,1.394687978,157487.5805,1
32.82,非,11003,0,1,0.071428571,大樓,0,0,住家用,1,0,162.92,0,3,1,85072.42819,13860000,平面,800000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.21,非,11008,0,1,0.181818182,大樓,0,0,住家用,1,0,165.14,0,3,1,80961.60833,13370000,平面,800000,0,1,24.819683,120.9587267,6.369979846,89291.1235,0
36.38,非,11008,0,1,0.636363636,大樓,0,0,住家用,1,0,175.43,0,3,1,78321.83777,13740000,平面,800000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
91.27,非,11306,0,1,1,華廈,0,0,住家用,0,0.2,180.35,0,4,0,113667.868,20500000,升降機械,800000,0,1,24.7668359,120.9693872,4.043563436,75569.38488,1
31.53,非,11008,0,1,0.818181818,大樓,0,0,住家用,1,0,155.32,0,3,1,80607.77749,12520000,平面,810000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.21,非,11008,0,1,0.636363636,大樓,0,0,住家用,1,0,163.11,0,3,1,77616.33254,12660000,平面,810000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.29,非,11001,0,1,0.357142857,大樓,0,0,住家用,1,0,165.86,0,3,1,76450.01809,12680000,平面,810000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.42,非,11001,0,1,0.142857143,大樓,0,0,住家用,1,0,133.36,0,2,1,79259.14817,10570000,平面,830000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
31.53,非,11008,0,1,0.181818182,大樓,0,0,住家用,1,0,162.3,0,3,1,79235.98275,12860000,平面,830000,0,1,24.819683,120.9587267,6.369979846,89291.1235,0
32.29,非,11002,0,1,0.714285714,大樓,0,0,住家用,1,0,165.88,0,3,1,80540.14951,13360000,平面,830000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11001,0,1,0.285714286,大樓,0,0,住家用,1,0,179.4,0,3,1,78762.54181,14130000,平面,830000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
68.6,非,11308,0,5,0.625,華廈,0,0,工業用,0,0.4,354.64,1,0,1,67674.26122,24000000,平面,4150000,0,1,24.7827931,120.9530948,5.346302454,76265.06535,0
33.14,住,11308,0,2,1,華廈,0,0,住家用,0,0.2,119.28,0,2,0,98675.38565,11770000,平面,1700000,0,1,24.7909637,120.9727076,3.517109332,110420.8408,0
24.35,非,11001,0,1,0.785714286,大樓,0,0,住家用,1,0,140.35,0,2,1,74314.21446,10430000,平面,850000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.642857143,大樓,0,0,住家用,1,0,163.63,0,3,1,81342.05219,13310000,平面,850000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
30.62,非,11001,0,1,1,大樓,0,0,住家用,1,0,165.24,0,2,1,86964.4154,14370000,平面,850000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.285714286,大樓,0,0,住家用,1,0,165.88,0,3,1,77767.06053,12900000,平面,850000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.35,非,11001,0,1,0.571428571,大樓,0,0,住家用,1,0,167.55,0,3,1,78304.98359,13120000,平面,850000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11002,0,1,0.428571429,大樓,0,0,住家用,1,0,169.46,0,3,1,78897.67497,13370000,平面,850000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.142857143,大樓,0,0,住家用,1,0,169.78,0,3,1,73919.18954,12550000,平面,850000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.62,非,11001,0,1,0.285714286,大樓,0,0,住家用,1,0,184.21,0,3,1,77140.2204,14210000,平面,850000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.21,非,11008,0,1,0.727272727,大樓,0,0,住家用,1,0,164.12,0,3,1,78235.43748,12840000,平面,860000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.82,非,11003,0,1,0.714285714,大樓,0,0,住家用,1,0,167.98,0,3,1,82450.2917,13850000,平面,860000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
24.42,非,11002,0,1,0.714285714,大樓,0,0,住家用,1,0,136.18,0,2,1,80848.87649,11010000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.5,大樓,0,0,住家用,1,0,167.37,0,3,1,76298.02235,12770000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.785714286,大樓,0,0,住家用,1,0,167.37,0,3,1,78807.43263,13190000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.5,大樓,0,0,住家用,1,0,167.37,0,3,1,78568.44118,13150000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.642857143,大樓,0,0,住家用,1,0,167.37,0,3,1,79285.41555,13270000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.5,大樓,0,0,住家用,1,0,167.96,0,3,1,76684.92498,12880000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,168.86,0,3,1,78645.03139,13280000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.214285714,大樓,0,0,住家用,1,0,169.37,0,3,1,75810.35603,12840000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.82,非,11001,0,1,0.928571429,大樓,0,0,住家用,1,0,170.97,0,3,1,77674.44581,13280000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.714285714,大樓,0,0,住家用,1,0,171.87,0,3,1,77558.61989,13330000,平面,870000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
36.38,非,11008,0,1,0.909090909,大樓,0,0,住家用,1,0,181.38,0,3,1,77902.74562,14130000,平面,880000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
32.82,非,11003,0,1,0.642857143,大樓,0,0,住家用,1,0,164.65,0,3,1,82781.65806,13630000,平面,890000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.857142857,大樓,0,0,住家用,1,0,168.86,0,3,1,78941.13467,13330000,平面,890000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11001,0,1,0.785714286,大樓,0,0,住家用,1,0,168.86,0,3,1,78467.36942,13250000,平面,890000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.35,非,11001,0,1,0.571428571,大樓,0,0,住家用,1,0,172.04,0,3,1,77365.7289,13310000,平面,890000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
22.64,住,11002,0,1,0.176470588,大樓,0,0,住家用,1,0,177.37,0,3,1,67091.39088,11900000,平面,890000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
32.82,非,11005,0,1,0.785714286,大樓,0,0,住家用,1,0,155.23,0,3,1,89673.38788,13920000,平面,910000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
29.81,住,11003,0,2,0.705882353,大樓,0,0,住家用,1,0,234.5,0,3,1,57526.65245,13490000,平面,1820000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.49,住,11002,0,1,0.117647059,大樓,0,0,住家用,1,0,129.75,0,2,1,62273.60308,8080000,平面,920000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.64,住,11002,0,1,0.117647059,大樓,0,0,住家用,1,0,131.05,0,2,1,64860.74018,8500000,平面,930000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
42.69,住,11005,0,1,0.142857143,華廈,0,0,住家用,1,0,178.9,0,3,1,80771.38066,14450000,平面,930000,0,1,24.7896556,120.9733633,3.413169757,100430.1778,0
66.82,非,11308,0,4,0.75,華廈,0,0,工業用,0,0.4,335.3,1,0,1,70086.48971,23500000,平面,3750000,0,1,24.7827931,120.9530948,5.346302454,76265.06535,0
16.49,住,11002,0,1,0.176470588,大樓,0,0,住家用,1,0,129.75,0,2,1,62658.95954,8130000,平面,960000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
53.65,住,11005,0,1,0.285714286,華廈,0,0,住家用,1,0,199.84,0,3,1,74109.28743,14810000,平面,960000,0,1,24.7894828,120.9736737,3.377891366,100430.1778,0
72.5,非,11308,0,5,0.625,華廈,0,0,工業用,0,0.4,373.96,1,0,1,68991.33597,25800000,平面,4800000,0,1,24.7827931,120.9530948,5.346302454,76265.06535,0
67.74,非,11308,0,4,0.75,華廈,0,0,工業用,0,0.4,338.91,1,0,1,70461.18439,23880000,平面,3850000,0,1,24.7827931,120.9530948,5.346302454,76265.06535,0
68.55,非,11308,0,4,0.75,華廈,0,0,工業用,0,0.4,341.98,1,0,1,70618.1648,24150000,平面,3900000,0,1,24.7827931,120.9530948,5.346302454,76265.06535,0
31.25,非,11104,0,1,0.642857143,大樓,0,0,住家用,1,0,147.7,0,3,1,56262.69465,8310000,平面,1000000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.357142857,大樓,0,0,住家用,1,0,147.7,0,3,1,53554.50237,7910000,平面,1000000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
27.62,住,11309,0,1,0.8,華廈,0,0,住家用,0,31.4,148.26,0,3,1,101848.1047,15100000,平面,1000000,0,1,24.800114,120.9839789,3.02211014,122646.7114,0
32.82,非,11006,0,1,0.785714286,大樓,0,0,住家用,1,0,166.14,0,3,1,87757.31311,14580000,平面,1000000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
124.55,非,11104,0,2,1,華廈,0,0,住家用,1,0,289.75,0,2,0,69025.02157,20000000,平面,2000000,0,1,24.7693947,120.9680835,4.061375732,76917.41143,0
68.55,非,11306,0,4,0.625,華廈,0,0,工業用,0,0.2,345.07,1,0,1,69029.47228,23820000,平面,4000000,0,1,24.7827931,120.9530948,5.346302454,76265.06535,0
