土地位置建物門牌(Geo),土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年,交易月,交易筆棟數,建物大於1,車位數,移轉層次,總樓層數,建物型態,主要用途,建築完成年,建築完成月,屋齡缺失,屋齡,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易,電梯
台灣新竹市新竹市中華路五段７６２號十二樓之５,新竹市新竹市中華路五段７６２號十二樓之５,28.49,商,110,11,建物1車位1,0,1,十二層,十三層,大樓,住家用,113,7,1,0,154.41,3,2,2,有,8930000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號六樓之５,新竹市新竹市中華路五段７６２號六樓之５,28.49,商,110,10,建物1車位1,0,1,六層,十三層,大樓,住家用,113,7,1,0,154.41,3,2,2,有,8680000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號九樓之５,新竹市新竹市中華路五段７６２號九樓之５,28.49,商,110,10,建物1車位1,0,1,九層,十三層,大樓,住家用,113,7,1,0,154.41,3,2,2,有,9160000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市中華路五段７６２號十三樓之５,新竹市新竹市中華路五段７６２號十三樓之５,28.49,商,110,10,建物1車位1,0,1,十三層,十三層,大樓,住家用,113,7,1,0,154.41,3,2,2,有,8700000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號四樓之２,新竹市新竹市中華路五段７６２號四樓之２,28.49,商,113,1,建物1車位1,0,1,四層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,12130000,坡道平面,34.13,1400000,0,有
台灣新竹市新竹市中華路五段７６２號三樓之２,新竹市新竹市中華路五段７６２號三樓之２,28.49,商,110,12,建物1車位1,0,1,三層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8950000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市中華路五段７６２號四樓之３,新竹市新竹市中華路五段７６２號四樓之３,28.49,商,110,12,建物1車位1,0,1,四層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,9100000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市中華路五段７６２號六樓之２,新竹市新竹市中華路五段７６２號六樓之２,28.49,商,110,11,建物1車位1,0,1,六層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,9150000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號七樓之２,新竹市新竹市中華路五段７６２號七樓之２,28.49,商,110,11,建物1車位1,0,1,七層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,9580000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號八樓之３,新竹市新竹市中華路五段７６２號八樓之３,28.49,商,110,11,建物1車位1,0,1,八層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8750000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市中華路五段７６２號十樓之３,新竹市新竹市中華路五段７６２號十樓之３,28.49,商,110,11,建物1車位1,0,1,十層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8700000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號十一樓之２,新竹市新竹市中華路五段７６２號十一樓之２,28.49,商,110,11,建物1車位1,0,1,十一層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8950000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號十一樓之３,新竹市新竹市中華路五段７６２號十一樓之３,28.49,商,110,11,建物1車位1,0,1,十一層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8820000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號十二樓之２,新竹市新竹市中華路五段７６２號十二樓之２,28.49,商,110,11,建物1車位1,0,1,十二層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,9000000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市中華路五段７６２號十三樓之３,新竹市新竹市中華路五段７６２號十三樓之３,28.49,商,110,11,建物1車位1,0,1,十三層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8600000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號十樓之２,新竹市新竹市中華路五段７６２號十樓之２,28.49,商,110,11,建物1車位1,0,1,十層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8760000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號五樓之３,新竹市新竹市中華路五段７６２號五樓之３,28.49,商,110,10,建物1車位1,0,1,五層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8950000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號九樓之２,新竹市新竹市中華路五段７６２號九樓之２,28.49,商,110,10,建物1車位1,0,1,九層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8920000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市中華路五段７６２號九樓之３,新竹市新竹市中華路五段７６２號九樓之３,28.49,商,110,10,建物1車位1,0,1,九層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8720000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號十三樓之２,新竹市新竹市中華路五段７６２號十三樓之２,28.49,商,110,10,建物1車位1,0,1,十三層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,9500000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市中華路五段７６２號六樓之３,新竹市新竹市中華路五段７６２號六樓之３,28.49,商,110,10,建物1車位1,0,1,六層,十三層,大樓,住家用,113,7,1,0,154.49,3,2,2,有,8660000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市延平路一段２６９號十二樓之１,新竹市新竹市延平路一段２６９號十二樓之１,24.9,住,110,2,建物1車位1,0,1,十二層,十四層,大樓,住家用,113,7,1,0,154.77,3,2,2,有,11970000,坡道平面,30.1,1220000,1,有
台灣新竹市新竹市延平路一段２６９號四樓之１,新竹市新竹市延平路一段２６９號四樓之１,24.9,住,110,1,建物1車位1,0,1,四層,十四層,大樓,住家用,113,7,1,0,154.77,3,2,2,無,11800000,坡道平面,30.1,1400000,0,有
台灣新竹市新竹市延平路一段２６９號六樓之１,新竹市新竹市延平路一段２６９號六樓之１,24.9,住,109,12,建物1車位1,0,1,六層,十四層,大樓,住家用,113,7,1,0,154.77,3,2,2,無,11910000,坡道平面,30.1,1400000,0,有
台灣新竹市新竹市延平路一段２６９號八樓之１,新竹市新竹市延平路一段２６９號八樓之１,24.9,住,109,12,建物1車位1,0,1,八層,十四層,大樓,住家用,113,7,1,0,154.77,3,2,2,無,12280000,坡道平面,30.1,1400000,0,有
台灣新竹市新竹市延平路一段２６９號五樓之５,新竹市新竹市延平路一段２６９號五樓之５,24.9,住,109,12,建物1車位1,0,1,五層,十四層,大樓,住家用,113,7,1,0,154.77,3,2,2,無,12150000,坡道平面,30.1,1500000,0,有
台灣新竹市新竹市中華路五段７６２號二樓之５,新竹市新竹市中華路五段７６２號二樓之５,28.57,商,111,1,建物1車位1,0,1,二層,十三層,大樓,住家用,113,7,1,0,154.83,3,2,2,有,9420000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市中華路一段３８４巷７弄６號４樓,新竹市新竹市中華路一段３８４巷７弄６號４樓,37.84,住,113,7,建物1車位1,0,1,四層,五層,華廈,住家用,88,4,0,25.3,154.97,3,2,2,有,17580000,坡道平面,0,0,0,有
台灣新竹市新竹市武陵路１７５巷１２號１０樓之２,新竹市新竹市武陵路１７５巷１２號１０樓之２,20.19,住,113,4,建物1車位1,0,1,十層,二十一層,大樓,住家用,87,6,0,25.8,155.15,2,2,1,有,14600000,坡道平面,0,0,0,有
台灣新竹市新竹市光復路一段２６８巷１２號１０樓之３,新竹市新竹市光復路一段２６８巷１２號１０樓之３,14.17,商,113,6,建物1車位1,0,1,十層,十六層,大樓,住家用,85,2,0,28.4,155.16,3,2,2,有,20500000,坡道平面,0,0,0,有
台灣新竹市新竹市東大路二段６２２之３號十一樓之１,新竹市新竹市東大路二段６２２之３號十一樓之１,32.82,非,110,5,建物1車位1,0,1,十一層,十四層,大樓,住家用,113,6,1,0,155.23,3,2,2,有,13920000,坡道平面,24.39,910000,0,有
台灣新竹市新竹市金雅東街８號九樓之１,新竹市新竹市金雅東街８號九樓之１,31.74,非,113,8,建物1車位1,0,1,九層,十層,華廈,住家用,108,10,0,4.8,155.3,3,2,2,有,24650000,坡道平面,33.11,0,0,有
台灣新竹市新竹市境福街２０１巷２８號五樓之１,新竹市新竹市境福街２０１巷２８號五樓之１,31.53,非,110,8,建物1車位1,0,1,五層,十一層,大樓,住家用,113,5,1,0,155.32,3,2,2,有,11680000,坡道平面,24.74,730000,0,有
台灣新竹市新竹市境福街２０１巷２８號六樓之１,新竹市新竹市境福街２０１巷２８號六樓之１,31.53,非,110,8,建物1車位1,0,1,六層,十一層,大樓,住家用,113,5,1,0,155.32,3,2,2,有,11890000,坡道平面,24.74,750000,0,有
台灣新竹市新竹市境福街２０１巷２８號七樓之１,新竹市新竹市境福街２０１巷２８號七樓之１,31.53,非,110,8,建物1車位1,0,1,七層,十一層,大樓,住家用,113,5,1,0,155.32,3,2,2,有,11970000,坡道平面,24.74,750000,0,有
台灣新竹市新竹市境福街２０１巷２８號八樓之１,新竹市新竹市境福街２０１巷２８號八樓之１,31.53,非,110,8,建物1車位1,0,1,八層,十一層,大樓,住家用,113,5,1,0,155.32,3,2,2,有,12050000,坡道平面,24.74,750000,0,有
台灣新竹市新竹市境福街２０１巷２８號九樓之１,新竹市新竹市境福街２０１巷２８號九樓之１,31.53,非,110,8,建物1車位1,0,1,九層,十一層,大樓,住家用,113,5,1,0,155.32,3,2,2,有,12520000,坡道平面,24.74,810000,0,有
台灣新竹市新竹市境福街２０１巷２８號十樓之１,新竹市新竹市境福街２０１巷２８號十樓之１,31.53,非,110,8,建物1車位1,0,1,十層,十一層,大樓,住家用,113,5,1,0,155.32,3,2,2,有,12210000,坡道平面,24.74,750000,0,有
台灣新竹市新竹市頂埔路６６號七樓之３,新竹市新竹市頂埔路６６號七樓之３,26.79,住,109,11,建物1車位1,0,1,七層,十三層,大樓,住家用,113,6,1,0,155.51,3,2,2,無,13120000,坡道平面,27.07,1600000,0,有
台灣新竹市新竹市牛埔東路７號十三樓,新竹市新竹市牛埔東路７號十三樓,18.83,住,113,8,建物1車位1,0,1,十三層,十五層,大樓,住家用,97,1,0,16.7,155.77,3,2,2,有,16000000,坡道平面,34.82,0,0,有
台灣新竹市新竹市中華路五段７６２號二樓之２,新竹市新竹市中華路五段７６２號二樓之２,28.82,商,110,11,建物1車位1,0,1,二層,十三層,大樓,住家用,113,7,1,0,155.81,3,2,2,有,8820000,坡道平面,34.13,1250000,0,有
台灣新竹市新竹市中華路五段７６２號二樓之３,新竹市新竹市中華路五段７６２號二樓之３,28.82,商,110,11,建物1車位1,0,1,二層,十三層,大樓,住家用,113,7,1,0,155.81,3,2,2,有,8770000,坡道平面,34.13,1150000,0,有
台灣新竹市新竹市武陵路１７５巷９號１１樓之４,新竹市新竹市武陵路１７５巷９號１１樓之４,16.09,住,113,9,建物1車位1,0,1,十一層,二十一層,大樓,住家用,87,7,0,26.2,157.12,3,2,1,有,15880000,坡道平面,0,0,0,有
台灣新竹市新竹市中華路五段７６２號四樓之１,新竹市新竹市中華路五段７６２號四樓之１,28.43,商,113,3,建物1車位1,0,1,四層,十三層,大樓,住家用,113,7,1,0,157.32,3,2,2,有,12060000,坡道平面,37.23,1350000,0,有
台灣新竹市新竹市中華路五段７６２號五樓之１,新竹市新竹市中華路五段７６２號五樓之１,28.43,商,110,12,建物1車位1,0,1,五層,十三層,大樓,住家用,113,7,1,0,157.32,3,2,2,有,9060000,坡道平面,37.23,1200000,0,有
台灣新竹市新竹市中華路五段７６２號四樓之５,新竹市新竹市中華路五段７６２號四樓之５,28.49,商,110,12,建物1車位1,0,1,四層,十三層,大樓,住家用,113,7,1,0,157.51,3,2,2,有,9000000,坡道平面,37.23,1200000,0,有
台灣新竹市新竹市中華路五段７６２號五樓之２,新竹市新竹市中華路五段７６２號五樓之２,28.49,商,110,12,建物1車位1,0,1,五層,十三層,大樓,住家用,113,7,1,0,157.59,3,2,2,有,9350000,坡道平面,37.23,1300000,0,有
台灣新竹市新竹市中華路五段７６２號七樓之３,新竹市新竹市中華路五段７６２號七樓之３,28.49,商,110,10,建物1車位1,0,1,七層,十三層,大樓,住家用,113,7,1,0,157.59,3,2,2,有,8750000,坡道平面,37.23,1300000,0,有
台灣新竹市新竹市境福街２０１巷２８號十一樓之１,新竹市新竹市境福街２０１巷２８號十一樓之１,31.53,非,110,8,建物1車位1,0,1,十一層,十一層,大樓,住家用,113,5,1,0,157.59,3,2,2,有,12050000,坡道平面,27,750000,0,有
台灣新竹市新竹市東大路二段６２２之３號十三樓之１,新竹市新竹市東大路二段６２２之３號十三樓之１,32.82,非,110,1,建物1車位1,0,1,十三層,十四層,大樓,住家用,113,6,1,0,157.69,3,2,2,有,12570000,坡道平面,26.85,690000,0,有
台灣新竹市新竹市中華路五段７６２號二樓之１,新竹市新竹市中華路五段７６２號二樓之１,28.53,商,113,6,建物1車位1,0,1,二層,十三層,大樓,住家用,113,7,1,0,157.72,3,2,2,有,11600000,坡道平面,37.23,1450000,0,有
台灣新竹市新竹市境福街２０１巷２８號六樓之２,新竹市新竹市境福街２０１巷２８號六樓之２,32.21,非,110,8,建物1車位1,0,1,六層,十一層,大樓,住家用,113,5,1,0,158.16,3,2,2,有,12240000,坡道平面,24.74,780000,0,有
台灣新竹市新竹市境福街２０１巷２８號九樓之２,新竹市新竹市境福街２０１巷２８號九樓之２,32.21,非,110,8,建物1車位1,0,1,九層,十一層,大樓,住家用,113,5,1,0,158.16,3,2,2,有,12770000,坡道平面,24.74,790000,0,有
台灣新竹市新竹市武陵路１７５巷２號２樓之５,新竹市新竹市武陵路１７５巷２號２樓之５,20.19,住,113,9,建物1車位1,0,1,二層,二十一層,大樓,住家用,87,6,0,26.3,158.33,3,2,2,有,15500000,坡道平面,0,0,0,有
台灣新竹市新竹市明湖路２４３巷１８６號五樓,新竹市新竹市明湖路２４３巷１８６號五樓,47.02,住,110,5,建物1車位1,0,1,五層,七層,華廈,住家用,113,4,1,0,158.44,3,2,2,有,12890000,坡道平面,24.78,630000,0,有
台灣新竹市新竹市明湖路２４３巷１７２號二樓,新竹市新竹市明湖路２４３巷１７２號二樓,43.85,住,110,5,建物1車位1,0,1,二層,七層,華廈,住家用,113,4,1,0,158.72,3,2,2,有,11380000,坡道平面,34.01,690000,0,有
台灣新竹市新竹市牛埔東路２４７號７樓之１７,新竹市新竹市牛埔東路２４７號７樓之１７,12.19,非,113,7,建物1車位1,0,1,七層,十六層,大樓,住家用,85,9,0,27.8,159.16,4,2,2,有,13550000,坡道平面,0,0,0,有
台灣新竹市新竹市牛埔東路２４７號７樓之２４,新竹市新竹市牛埔東路２４７號７樓之２４,12.19,非,113,4,建物1車位1,0,1,七層,十六層,大樓,住家用,85,9,0,27.5,159.16,4,2,2,有,13400000,坡道平面,0,0,0,有
台灣新竹市新竹市牛埔路１４０號,新竹市新竹市牛埔路１４０號,111,住,113,6,建物1車位0,0,0,全,二層,透天厝,商業用,67,8,0,45.8,159.39,3,2,2,無,25000000,,0,0,0,無
台灣新竹市新竹市明湖路２４３巷１８６號六樓,新竹市新竹市明湖路２４３巷１８６號六樓,47.02,住,110,5,建物1車位1,0,1,六層,七層,華廈,住家用,113,4,1,0,159.39,3,2,2,有,13020000,坡道平面,25.72,600000,0,有
台灣新竹市新竹市境福街２０１巷２８號十一樓之２,新竹市新竹市境福街２０１巷２８號十一樓之２,32.21,非,110,8,建物1車位1,0,1,十一層,十一層,大樓,住家用,113,5,1,0,160.42,3,2,2,有,12400000,坡道平面,27,780000,0,有
台灣新竹市新竹市境福街２０１巷２８號五樓之２,新竹市新竹市境福街２０１巷２８號五樓之２,32.21,非,110,8,建物1車位1,0,1,五層,十一層,大樓,住家用,113,5,1,0,160.42,3,2,2,有,12080000,坡道平面,27,780000,0,有
台灣新竹市新竹市關新二街７３號十一樓,新竹市新竹市關新二街７３號十一樓,23.5,住,113,8,建物1車位1,0,1,十一層,二十一層,大樓,住家用,107,9,0,5.9,160.56,2,2,2,有,32190000,坡道平面,30.11,0,0,有
台灣新竹市新竹市食品路１５６巷１號,新竹市新竹市食品路１５６巷１號,137,住,113,3,建物1車位0,0,0,全,二層,透天厝,住家用,0,0,0,113.3,160.74,6,3,3,無,36000000,,0,0,0,無
台灣新竹市新竹市延平路一段２６３號,新竹市新竹市延平路一段２６３號,27.16,住,109,12,建物1車位2,0,2,一層，見其他登記事項,十四層,大樓,商業用,113,7,1,0,160.77,0,0,0,無,18460000,坡道平面,60.2,3000000,0,有
